time,motion,volume,beat_strength,motion_delta,stillness_score,label
10:46:23.022,1.0,3.281640204022551e-07,0.3566627025604248,0.0,0.0,Noisy
10:46:23.622,1.0,3.2782554626464844e-07,0.35017340183258056,0.0,0.0,Noisy
10:46:23.940,1.0,3.2304947694683506e-07,0.30918402671813966,0.0,0.0,Noisy
10:46:24.320,1.0,3.24763277603779e-07,0.28476543426513673,0.0,0.0,Noisy
10:46:24.591,1.0,3.2748670264481916e-07,0.3100037336349487,0.0,0.0,Noisy
10:46:24.877,1.0,4.355764031060971e-05,0.23030622005462648,0.0,0.0,Noisy
10:46:25.165,1.0,3.853470389003633e-06,0.25693235397338865,0.0,0.0,Noisy
10:46:25.469,1.0,3.301876745354093e-07,0.346250581741333,0.0,0.0,Noisy
10:46:25.787,1.0,3.75792978957179e-07,0.23127927780151367,0.0,0.0,Noisy
10:46:26.112,0.824388,3.1680303891334916e-07,0.2906816482543945,0.175612,0.10268970567024231,Noisy
10:46:26.391,0.686869,3.2270563110614603e-07,0.3365312099456787,0.13751900000000006,0.17918265179141835,Noisy
10:46:26.670,0.496539,3.233929533053015e-07,0.2667964696884155,0.19032999999999994,0.29888098723281664,Noisy
10:46:27.013,1.0,3.2270563110614603e-07,0.3043843746185303,0.5034609999999999,0.0,Noisy
10:46:27.282,1.0,4.110668498924497e-07,0.2913146734237671,0.0,0.0,Noisy
10:46:27.554,1.0,7.079227657413867e-07,0.13587819337844848,0.0,0.0,Noisy
10:46:27.835,1.0,3.375039057118556e-07,0.2630136728286743,0.0,0.0,Noisy
10:46:28.121,0.338463,9.13855546968989e-06,0.09759620428085328,0.661537,0.202051595189153,Noisy
10:46:29.730,1.0,3.7401616737042787e-07,0.2753326892852783,0.661537,0.0,Noisy
10:46:30.015,0.389223,3.281640204022551e-07,0.2766599655151367,0.610777,0.17195845332650256,Noisy
10:46:30.333,0.20765,3.271475179644767e-07,0.3268704652786255,0.18157299999999998,0.43651132426637773,Neutral
10:46:30.617,0.992324,3.195943065747997e-07,0.2942221164703369,0.784674,0.0011665392211220097,Noisy
10:46:31.001,0.507903,3.2167184826903394e-07,0.2797745704650879,0.484421,0.18273184904485948,Noisy
10:46:31.269,0.255226,3.2578722652942815e-07,0.3283517360687256,0.252677,0.3738303958603034,Noisy
10:46:31.535,0.272968,3.2407885441898543e-07,0.28717842102050783,0.01774199999999998,0.5090492464460508,Neutral
10:46:31.804,0.136092,3.223614157832344e-07,0.3377192497253418,0.136876,0.4938359253078084,Neutral
10:46:32.069,0.18736,3.2544627970310103e-07,0.3239275932312012,0.05126800000000001,0.5212364933567869,Neutral
10:46:32.850,0.528511,3.2578722652942815e-07,0.2894716501235962,0.341151,0.22071849460229911,Noisy
10:46:33.113,0.22518,3.5325496128280065e-07,0.3260730028152466,0.30333099999999996,0.3637809973453376,Noisy
10:46:33.410,0.155852,3.268079922236211e-07,0.273683500289917,0.069328,0.570612146387829,Neutral
10:46:33.673,0.204395,3.251049633945513e-07,0.28844871520996096,0.048543,0.5386327245746068,Neutral
10:46:33.973,0.129711,4.969040219293674e-07,0.2976268529891968,0.074684,0.5656154314708476,Neutral
10:46:34.325,0.231155,3.24763277603779e-07,0.2722469806671143,0.101444,0.5027682195872902,Neutral
10:46:34.684,0.12413,3.2748670264481916e-07,0.29853599071502684,0.107025,0.5486358752054415,Neutral
10:46:34.946,0.182431,3.233929533053015e-07,0.3282229661941528,0.058301000000000006,0.5172035975345629,Neutral
10:46:35.217,0.136233,3.264680970005429e-07,0.29717633724212644,0.04619800000000002,0.5790300058602943,Neutral
10:46:35.502,0.158583,5.017953412789211e-07,0.3666989803314209,0.02235000000000001,0.520960332695992,Neutral
10:46:35.791,0.3329,3.2544627970310103e-07,0.2742610454559326,0.17431699999999997,0.3997464145113025,Noisy
10:46:36.068,0.351924,3.2270563110614603e-07,0.2990622043609619,0.01902400000000004,0.4456189584855786,Neutral
10:46:36.354,0.140664,3.220168309781002e-07,0.2902966022491455,0.21126,0.4810316106817294,Neutral
10:46:36.625,1.0,2.1978738004690968e-05,0.6450677871704101,0.859336,0.0,Noisy
10:46:37.004,0.467783,2.0723866782645928e-06,0.2038907527923584,0.5322169999999999,0.19820059133043988,Noisy
10:46:37.299,0.976411,3.2985127518259105e-07,0.28324360847473146,0.5086280000000001,0.008307902035539903,Noisy
10:46:37.553,0.410549,3.281640204022551e-07,0.3170169830322266,0.5658620000000001,0.1747773990706566,Noisy
10:46:37.823,0.26891,3.2304947694683506e-07,0.293989372253418,0.14163900000000001,0.44304916150408125,Neutral
10:46:38.080,0.230942,3.264680970005429e-07,0.32649989128112794,0.037967999999999974,0.49829455410325946,Neutral
10:46:38.329,0.094362,3.2373608860325476e-07,0.31882328987121583,0.13658,0.5326432054305165,Neutral
10:46:39.020,0.2179,3.268079922236211e-07,0.32145419120788576,0.12353800000000001,0.46513006018585906,Neutral
10:46:39.289,0.151724,3.2167184826903394e-07,0.2997648000717163,0.06617600000000001,0.5546844741561954,Neutral
10:46:39.574,0.321645,3.2544627970310103e-07,0.3200679779052734,0.16992100000000002,0.38286160107063344,Noisy
10:46:39.853,0.261268,3.233929533053015e-07,0.27907888889312743,0.060377000000000014,0.5004125048199275,Neutral
10:46:40.146,0.196157,3.251049633945513e-07,0.33669376373291016,0.065111,0.4984771134127212,Neutral
10:46:40.436,0.128691,3.24763277603779e-07,0.3009992837905884,0.067466,0.5679555591242685,Neutral
10:46:40.800,0.280137,3.2407885441898543e-07,0.28424825668334963,0.15144600000000003,0.4372115342650717,Neutral
10:46:41.101,0.501504,3.2270563110614603e-07,0.33022618293762207,0.22136699999999992,0.25996956632995816,Noisy
10:46:41.399,0.221469,3.2304947694683506e-07,0.30166897773742674,0.2800349999999999,0.3914249363651544,Noisy
10:46:41.702,0.176664,3.2407885441898543e-07,0.28178431987762453,0.04480500000000001,0.5648379749236332,Neutral
10:46:41.988,0.93701,3.244212507524935e-07,0.3172431230545044,0.760346,0.010306761647112772,Noisy
10:46:42.231,0.912858,3.2304947694683506e-07,0.33187499046325686,0.024152000000000062,0.056815559530926645,Noisy
10:46:42.501,1.0,3.24763277603779e-07,0.29515366554260253,0.08714200000000005,0.0,Noisy
10:46:42.764,0.749566,3.2407885441898543e-07,0.3326858043670654,0.25043400000000005,0.125266052572903,Noisy
10:46:43.035,0.315518,3.223614157832344e-07,0.29580912590026853,0.43404799999999993,0.2727921592585778,Noisy
10:46:43.293,0.192744,3.2304947694683506e-07,0.32159857749938964,0.12277400000000002,0.48040706588185755,Neutral
10:46:43.564,0.139719,3.2270563110614603e-07,0.3018888235092163,0.05302499999999999,0.5687262788027089,Neutral
10:46:43.893,0.421516,3.24763277603779e-07,0.3248315334320068,0.28179699999999996,0.280511438897402,Noisy
10:46:44.163,0.496039,3.2270563110614603e-07,0.30074543952941896,0.074523,0.326135238619545,Noisy
